tls_id,phase_index,phase_state,phase_duration,min_duration,max_duration,controlled_lanes,controlled_links
cluster_356722183_3828703848,4,GrrrrrrrrrrrrGGg,25.0,10.0,50.0,1318793176#1.11_0 1318793176#1.11_0 1318793176#1.11_1 1318793176#1.11_2 1318793176#1.11_2 380351865#0.21_0 380351865#0.21_0 380351865#0.21_1 133126040#0_0 133126040#0_1 133126040#0_2 133126040#0_2 133126040#0_2 -380593303_0 -380593303_0 -380593303_0,"[[('1318793176#1.11_0', '133126031#0_0', ':cluster_356722183_3828703848_0_0')], [('1318793176#1.11_0', '1318793173#0_0', ':cluster_356722183_3828703848_1_0')], [('1318793176#1.11_1', '1318793173#0_1', ':cluster_356722183_3828703848_1_1')], [('1318793176#1.11_2', '1318793173#0_2', ':cluster_356722183_3828703848_1_2')], [('1318793176#1.11_2', '1318893695#0_2', ':cluster_356722183_3828703848_4_0')], [('380351865#0.21_0', '1318893695#0_0', ':cluster_356722183_3828703848_5_0')], [('380351865#0.21_0', '133126031#0_0', ':cluster_356722183_3828703848_6_0')], [('380351865#0.21_1', '1318793173#0_2', ':cluster_356722183_3828703848_7_0')], [('133126040#0_0', '1318893695#0_0', ':cluster_356722183_3828703848_8_0')], [('133126040#0_1', '1318893695#0_1', ':cluster_356722183_3828703848_8_1')], [('133126040#0_2', '1318893695#0_2', ':cluster_356722183_3828703848_8_2')], [('133126040#0_2', '133126031#0_0', ':cluster_356722183_3828703848_11_0')], [('133126040#0_2', '1318793173#0_2', ':cluster_356722183_3828703848_12_0')], [('-380593303_0', '1318793173#0_0', ':cluster_356722183_3828703848_13_0')], [('-380593303_0', '1318893695#0_2', ':cluster_356722183_3828703848_14_0')], [('-380593303_0', '133126031#0_0', ':cluster_356722183_3828703848_15_0')]]"
cluster_356722183_3828703848,5,Grrrrrrrrrrrryyy,5.0,5.0,5.0,1318793176#1.11_0 1318793176#1.11_0 1318793176#1.11_1 1318793176#1.11_2 1318793176#1.11_2 380351865#0.21_0 380351865#0.21_0 380351865#0.21_1 133126040#0_0 133126040#0_1 133126040#0_2 133126040#0_2 133126040#0_2 -380593303_0 -380593303_0 -380593303_0,"[[('1318793176#1.11_0', '133126031#0_0', ':cluster_356722183_3828703848_0_0')], [('1318793176#1.11_0', '1318793173#0_0', ':cluster_356722183_3828703848_1_0')], [('1318793176#1.11_1', '1318793173#0_1', ':cluster_356722183_3828703848_1_1')], [('1318793176#1.11_2', '1318793173#0_2', ':cluster_356722183_3828703848_1_2')], [('1318793176#1.11_2', '1318893695#0_2', ':cluster_356722183_3828703848_4_0')], [('380351865#0.21_0', '1318893695#0_0', ':cluster_356722183_3828703848_5_0')], [('380351865#0.21_0', '133126031#0_0', ':cluster_356722183_3828703848_6_0')], [('380351865#0.21_1', '1318793173#0_2', ':cluster_356722183_3828703848_7_0')], [('133126040#0_0', '1318893695#0_0', ':cluster_356722183_3828703848_8_0')], [('133126040#0_1', '1318893695#0_1', ':cluster_356722183_3828703848_8_1')], [('133126040#0_2', '1318893695#0_2', ':cluster_356722183_3828703848_8_2')], [('133126040#0_2', '133126031#0_0', ':cluster_356722183_3828703848_11_0')], [('133126040#0_2', '1318793173#0_2', ':cluster_356722183_3828703848_12_0')], [('-380593303_0', '1318793173#0_0', ':cluster_356722183_3828703848_13_0')], [('-380593303_0', '1318893695#0_2', ':cluster_356722183_3828703848_14_0')], [('-380593303_0', '133126031#0_0', ':cluster_356722183_3828703848_15_0')]]"
cluster_4110471701_632031939,0,GGGGrrrrrrGGGgg,40.0,7.0,50.0,423956929_0 423956929_0 423956929_1 423956929_2 430416184_0 430416184_0 430416184_1 430416184_1 430416184_1 430416184_1 409155823_0 409155823_1 409155823_2 409155823_2 409155823_2,"[[('423956929_0', '186407685_0', ':cluster_4110471701_632031939_0_0')], [('423956929_0', '186407684#0_0', ':cluster_4110471701_632031939_1_0')], [('423956929_1', '186407684#0_1', ':cluster_4110471701_632031939_1_1')], [('423956929_2', '186407684#0_2', ':cluster_4110471701_632031939_1_2')], [('430416184_0', '1091883842_0', ':cluster_4110471701_632031939_4_0')], [('430416184_0', '186407685_0', ':cluster_4110471701_632031939_5_0')], [('430416184_1', '186407685_1', ':cluster_4110471701_632031939_5_1')], [('430416184_1', '186407685_2', ':cluster_4110471701_632031939_5_2')], [('430416184_1', '186407684#0_1', ':cluster_4110471701_632031939_8_0')], [('430416184_1', '186407684#0_2', ':cluster_4110471701_632031939_8_1')], [('409155823_0', '1091883842_0', ':cluster_4110471701_632031939_10_0')], [('409155823_1', '1091883842_1', ':cluster_4110471701_632031939_10_1')], [('409155823_2', '1091883842_2', ':cluster_4110471701_632031939_10_2')], [('409155823_2', '186407685_2', ':cluster_4110471701_632031939_13_0')], [('409155823_2', '186407684#0_2', ':cluster_4110471701_632031939_14_0')]]"
cluster_4110471701_632031939,1,yyyyrrrrrryyyyy,5.0,5.0,5.0,423956929_0 423956929_0 423956929_1 423956929_2 430416184_0 430416184_0 430416184_1 430416184_1 430416184_1 430416184_1 409155823_0 409155823_1 409155823_2 409155823_2 409155823_2,"[[('423956929_0', '186407685_0', ':cluster_4110471701_632031939_0_0')], [('423956929_0', '186407684#0_0', ':cluster_4110471701_632031939_1_0')], [('423956929_1', '186407684#0_1', ':cluster_4110471701_632031939_1_1')], [('423956929_2', '186407684#0_2', ':cluster_4110471701_632031939_1_2')], [('430416184_0', '1091883842_0', ':cluster_4110471701_632031939_4_0')], [('430416184_0', '186407685_0', ':cluster_4110471701_632031939_5_0')], [('430416184_1', '186407685_1', ':cluster_4110471701_632031939_5_1')], [('430416184_1', '186407685_2', ':cluster_4110471701_632031939_5_2')], [('430416184_1', '186407684#0_1', ':cluster_4110471701_632031939_8_0')], [('430416184_1', '186407684#0_2', ':cluster_4110471701_632031939_8_1')], [('409155823_0', '1091883842_0', ':cluster_4110471701_632031939_10_0')], [('409155823_1', '1091883842_1', ':cluster_4110471701_632031939_10_1')], [('409155823_2', '1091883842_2', ':cluster_4110471701_632031939_10_2')], [('409155823_2', '186407685_2', ':cluster_4110471701_632031939_13_0')], [('409155823_2', '186407684#0_2', ':cluster_4110471701_632031939_14_0')]]"
cluster_4110471701_632031939,2,rrrrGGGGGGrrrrr,40.0,10.0,50.0,423956929_0 423956929_0 423956929_1 423956929_2 430416184_0 430416184_0 430416184_1 430416184_1 430416184_1 430416184_1 409155823_0 409155823_1 409155823_2 409155823_2 409155823_2,"[[('423956929_0', '186407685_0', ':cluster_4110471701_632031939_0_0')], [('423956929_0', '186407684#0_0', ':cluster_4110471701_632031939_1_0')], [('423956929_1', '186407684#0_1', ':cluster_4110471701_632031939_1_1')], [('423956929_2', '186407684#0_2', ':cluster_4110471701_632031939_1_2')], [('430416184_0', '1091883842_0', ':cluster_4110471701_632031939_4_0')], [('430416184_0', '186407685_0', ':cluster_4110471701_632031939_5_0')], [('430416184_1', '186407685_1', ':cluster_4110471701_632031939_5_1')], [('430416184_1', '186407685_2', ':cluster_4110471701_632031939_5_2')], [('430416184_1', '186407684#0_1', ':cluster_4110471701_632031939_8_0')], [('430416184_1', '186407684#0_2', ':cluster_4110471701_632031939_8_1')], [('409155823_0', '1091883842_0', ':cluster_4110471701_632031939_10_0')], [('409155823_1', '1091883842_1', ':cluster_4110471701_632031939_10_1')], [('409155823_2', '1091883842_2', ':cluster_4110471701_632031939_10_2')], [('409155823_2', '186407685_2', ':cluster_4110471701_632031939_13_0')], [('409155823_2', '186407684#0_2', ':cluster_4110471701_632031939_14_0')]]"
cluster_4110471701_632031939,3,rrrryyyyyyrrrrr,5.0,5.0,5.0,423956929_0 423956929_0 423956929_1 423956929_2 430416184_0 430416184_0 430416184_1 430416184_1 430416184_1 430416184_1 409155823_0 409155823_1 409155823_2 409155823_2 409155823_2,"[[('423956929_0', '186407685_0', ':cluster_4110471701_632031939_0_0')], [('423956929_0', '186407684#0_0', ':cluster_4110471701_632031939_1_0')], [('423956929_1', '186407684#0_1', ':cluster_4110471701_632031939_1_1')], [('423956929_2', '186407684#0_2', ':cluster_4110471701_632031939_1_2')], [('430416184_0', '1091883842_0', ':cluster_4110471701_632031939_4_0')], [('430416184_0', '186407685_0', ':cluster_4110471701_632031939_5_0')], [('430416184_1', '186407685_1', ':cluster_4110471701_632031939_5_1')], [('430416184_1', '186407685_2', ':cluster_4110471701_632031939_5_2')], [('430416184_1', '186407684#0_1', ':cluster_4110471701_632031939_8_0')], [('430416184_1', '186407684#0_2', ':cluster_4110471701_632031939_8_1')], [('409155823_0', '1091883842_0', ':cluster_4110471701_632031939_10_0')], [('409155823_1', '1091883842_1', ':cluster_4110471701_632031939_10_1')], [('409155823_2', '1091883842_2', ':cluster_4110471701_632031939_10_2')], [('409155823_2', '186407685_2', ':cluster_4110471701_632031939_13_0')], [('409155823_2', '186407684#0_2', ':cluster_4110471701_632031939_14_0')]]"
cluster_632025881_6712514801_6712514802_6712514803,0,rrrrrrGGGGgggrrrrrrrGGGGGgg,31.0,31.0,31.0,714011131_0 714011131_0 714011131_0 714011131_1 714011131_1 714011131_1 714011134#0_0 714011134#0_0 714011134#0_1 714011134#0_2 714011134#0_2 714011134#0_2 714011134#0_2 441576488#3_0 441576488#3_0 441576488#3_1 441576488#3_1 441576488#3_1 441576488#3_2 441576488#3_2 699152676#0_0 699152676#0_0 699152676#0_0 699152676#0_1 699152676#0_2 699152676#0_2 699152676#0_2,"[[('714011131_0', '134194079#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_0_0')], [('714011131_0', '1329191868_1', ':cluster_632025881_6712514801_6712514802_6712514803_1_0')], [('714011131_0', '56196502#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_2_0')], [('714011131_1', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_2_1')], [('714011131_1', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_4_0')], [('714011131_1', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_5_0')], [('714011134#0_0', '714011132_0', ':cluster_632025881_6712514801_6712514802_6712514803_6_0')], [('714011134#0_0', '134194079#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_7_0')], [('714011134#0_1', '134194079#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_7_1')], [('714011134#0_2', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_7_2')], [('714011134#0_2', '1329191868_1', ':cluster_632025881_6712514801_6712514802_6712514803_10_0')], [('714011134#0_2', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_11_0')], [('714011134#0_2', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_12_0')], [('441576488#3_0', '688883939#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_13_0')], [('441576488#3_0', '714011132_0', ':cluster_632025881_6712514801_6712514802_6712514803_14_0')], [('441576488#3_1', '714011132_1', ':cluster_632025881_6712514801_6712514802_6712514803_14_1')], [('441576488#3_1', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_14_2')], [('441576488#3_1', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_17_0')], [('441576488#3_2', '1329191868_2', ':cluster_632025881_6712514801_6712514802_6712514803_18_0')], [('441576488#3_2', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_19_0')], [('699152676#0_0', '1329191868_0', ':cluster_632025881_6712514801_6712514802_6712514803_20_0')], [('699152676#0_0', '56196502#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_21_0')], [('699152676#0_0', '688883939#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_22_0')], [('699152676#0_1', '688883939#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_22_1')], [('699152676#0_2', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_22_2')], [('699152676#0_2', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_25_0')], [('699152676#0_2', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_26_0')]]"
cluster_632025881_6712514801_6712514802_6712514803,1,rrrrrryyyygggrrrrrrryyyyygg,4.0,4.0,4.0,714011131_0 714011131_0 714011131_0 714011131_1 714011131_1 714011131_1 714011134#0_0 714011134#0_0 714011134#0_1 714011134#0_2 714011134#0_2 714011134#0_2 714011134#0_2 441576488#3_0 441576488#3_0 441576488#3_1 441576488#3_1 441576488#3_1 441576488#3_2 441576488#3_2 699152676#0_0 699152676#0_0 699152676#0_0 699152676#0_1 699152676#0_2 699152676#0_2 699152676#0_2,"[[('714011131_0', '134194079#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_0_0')], [('714011131_0', '1329191868_1', ':cluster_632025881_6712514801_6712514802_6712514803_1_0')], [('714011131_0', '56196502#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_2_0')], [('714011131_1', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_2_1')], [('714011131_1', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_4_0')], [('714011131_1', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_5_0')], [('714011134#0_0', '714011132_0', ':cluster_632025881_6712514801_6712514802_6712514803_6_0')], [('714011134#0_0', '134194079#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_7_0')], [('714011134#0_1', '134194079#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_7_1')], [('714011134#0_2', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_7_2')], [('714011134#0_2', '1329191868_1', ':cluster_632025881_6712514801_6712514802_6712514803_10_0')], [('714011134#0_2', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_11_0')], [('714011134#0_2', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_12_0')], [('441576488#3_0', '688883939#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_13_0')], [('441576488#3_0', '714011132_0', ':cluster_632025881_6712514801_6712514802_6712514803_14_0')], [('441576488#3_1', '714011132_1', ':cluster_632025881_6712514801_6712514802_6712514803_14_1')], [('441576488#3_1', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_14_2')], [('441576488#3_1', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_17_0')], [('441576488#3_2', '1329191868_2', ':cluster_632025881_6712514801_6712514802_6712514803_18_0')], [('441576488#3_2', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_19_0')], [('699152676#0_0', '1329191868_0', ':cluster_632025881_6712514801_6712514802_6712514803_20_0')], [('699152676#0_0', '56196502#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_21_0')], [('699152676#0_0', '688883939#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_22_0')], [('699152676#0_1', '688883939#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_22_1')], [('699152676#0_2', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_22_2')], [('699152676#0_2', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_25_0')], [('699152676#0_2', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_26_0')]]"
cluster_632025881_6712514801_6712514802_6712514803,2,rrrrrrrrrrGGGrrrrrrrrrrrrGG,6.0,6.0,6.0,714011131_0 714011131_0 714011131_0 714011131_1 714011131_1 714011131_1 714011134#0_0 714011134#0_0 714011134#0_1 714011134#0_2 714011134#0_2 714011134#0_2 714011134#0_2 441576488#3_0 441576488#3_0 441576488#3_1 441576488#3_1 441576488#3_1 441576488#3_2 441576488#3_2 699152676#0_0 699152676#0_0 699152676#0_0 699152676#0_1 699152676#0_2 699152676#0_2 699152676#0_2,"[[('714011131_0', '134194079#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_0_0')], [('714011131_0', '1329191868_1', ':cluster_632025881_6712514801_6712514802_6712514803_1_0')], [('714011131_0', '56196502#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_2_0')], [('714011131_1', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_2_1')], [('714011131_1', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_4_0')], [('714011131_1', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_5_0')], [('714011134#0_0', '714011132_0', ':cluster_632025881_6712514801_6712514802_6712514803_6_0')], [('714011134#0_0', '134194079#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_7_0')], [('714011134#0_1', '134194079#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_7_1')], [('714011134#0_2', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_7_2')], [('714011134#0_2', '1329191868_1', ':cluster_632025881_6712514801_6712514802_6712514803_10_0')], [('714011134#0_2', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_11_0')], [('714011134#0_2', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_12_0')], [('441576488#3_0', '688883939#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_13_0')], [('441576488#3_0', '714011132_0', ':cluster_632025881_6712514801_6712514802_6712514803_14_0')], [('441576488#3_1', '714011132_1', ':cluster_632025881_6712514801_6712514802_6712514803_14_1')], [('441576488#3_1', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_14_2')], [('441576488#3_1', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_17_0')], [('441576488#3_2', '1329191868_2', ':cluster_632025881_6712514801_6712514802_6712514803_18_0')], [('441576488#3_2', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_19_0')], [('699152676#0_0', '1329191868_0', ':cluster_632025881_6712514801_6712514802_6712514803_20_0')], [('699152676#0_0', '56196502#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_21_0')], [('699152676#0_0', '688883939#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_22_0')], [('699152676#0_1', '688883939#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_22_1')], [('699152676#0_2', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_22_2')], [('699152676#0_2', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_25_0')], [('699152676#0_2', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_26_0')]]"
cluster_632025881_6712514801_6712514802_6712514803,3,rrrrrrrrrryyyrrrrrrrrrrrryy,4.0,4.0,4.0,714011131_0 714011131_0 714011131_0 714011131_1 714011131_1 714011131_1 714011134#0_0 714011134#0_0 714011134#0_1 714011134#0_2 714011134#0_2 714011134#0_2 714011134#0_2 441576488#3_0 441576488#3_0 441576488#3_1 441576488#3_1 441576488#3_1 441576488#3_2 441576488#3_2 699152676#0_0 699152676#0_0 699152676#0_0 699152676#0_1 699152676#0_2 699152676#0_2 699152676#0_2,"[[('714011131_0', '134194079#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_0_0')], [('714011131_0', '1329191868_1', ':cluster_632025881_6712514801_6712514802_6712514803_1_0')], [('714011131_0', '56196502#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_2_0')], [('714011131_1', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_2_1')], [('714011131_1', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_4_0')], [('714011131_1', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_5_0')], [('714011134#0_0', '714011132_0', ':cluster_632025881_6712514801_6712514802_6712514803_6_0')], [('714011134#0_0', '134194079#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_7_0')], [('714011134#0_1', '134194079#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_7_1')], [('714011134#0_2', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_7_2')], [('714011134#0_2', '1329191868_1', ':cluster_632025881_6712514801_6712514802_6712514803_10_0')], [('714011134#0_2', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_11_0')], [('714011134#0_2', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_12_0')], [('441576488#3_0', '688883939#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_13_0')], [('441576488#3_0', '714011132_0', ':cluster_632025881_6712514801_6712514802_6712514803_14_0')], [('441576488#3_1', '714011132_1', ':cluster_632025881_6712514801_6712514802_6712514803_14_1')], [('441576488#3_1', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_14_2')], [('441576488#3_1', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_17_0')], [('441576488#3_2', '1329191868_2', ':cluster_632025881_6712514801_6712514802_6712514803_18_0')], [('441576488#3_2', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_19_0')], [('699152676#0_0', '1329191868_0', ':cluster_632025881_6712514801_6712514802_6712514803_20_0')], [('699152676#0_0', '56196502#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_21_0')], [('699152676#0_0', '688883939#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_22_0')], [('699152676#0_1', '688883939#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_22_1')], [('699152676#0_2', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_22_2')], [('699152676#0_2', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_25_0')], [('699152676#0_2', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_26_0')]]"
cluster_632025881_6712514801_6712514802_6712514803,4,GGGGggrrrrrrrGGGGgggrrrrrrr,31.0,31.0,31.0,714011131_0 714011131_0 714011131_0 714011131_1 714011131_1 714011131_1 714011134#0_0 714011134#0_0 714011134#0_1 714011134#0_2 714011134#0_2 714011134#0_2 714011134#0_2 441576488#3_0 441576488#3_0 441576488#3_1 441576488#3_1 441576488#3_1 441576488#3_2 441576488#3_2 699152676#0_0 699152676#0_0 699152676#0_0 699152676#0_1 699152676#0_2 699152676#0_2 699152676#0_2,"[[('714011131_0', '134194079#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_0_0')], [('714011131_0', '1329191868_1', ':cluster_632025881_6712514801_6712514802_6712514803_1_0')], [('714011131_0', '56196502#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_2_0')], [('714011131_1', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_2_1')], [('714011131_1', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_4_0')], [('714011131_1', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_5_0')], [('714011134#0_0', '714011132_0', ':cluster_632025881_6712514801_6712514802_6712514803_6_0')], [('714011134#0_0', '134194079#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_7_0')], [('714011134#0_1', '134194079#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_7_1')], [('714011134#0_2', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_7_2')], [('714011134#0_2', '1329191868_1', ':cluster_632025881_6712514801_6712514802_6712514803_10_0')], [('714011134#0_2', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_11_0')], [('714011134#0_2', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_12_0')], [('441576488#3_0', '688883939#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_13_0')], [('441576488#3_0', '714011132_0', ':cluster_632025881_6712514801_6712514802_6712514803_14_0')], [('441576488#3_1', '714011132_1', ':cluster_632025881_6712514801_6712514802_6712514803_14_1')], [('441576488#3_1', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_14_2')], [('441576488#3_1', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_17_0')], [('441576488#3_2', '1329191868_2', ':cluster_632025881_6712514801_6712514802_6712514803_18_0')], [('441576488#3_2', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_19_0')], [('699152676#0_0', '1329191868_0', ':cluster_632025881_6712514801_6712514802_6712514803_20_0')], [('699152676#0_0', '56196502#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_21_0')], [('699152676#0_0', '688883939#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_22_0')], [('699152676#0_1', '688883939#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_22_1')], [('699152676#0_2', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_22_2')], [('699152676#0_2', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_25_0')], [('699152676#0_2', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_26_0')]]"
cluster_632025881_6712514801_6712514802_6712514803,5,yyyyggrrrrrrryyyygggrrrrrrr,4.0,4.0,4.0,714011131_0 714011131_0 714011131_0 714011131_1 714011131_1 714011131_1 714011134#0_0 714011134#0_0 714011134#0_1 714011134#0_2 714011134#0_2 714011134#0_2 714011134#0_2 441576488#3_0 441576488#3_0 441576488#3_1 441576488#3_1 441576488#3_1 441576488#3_2 441576488#3_2 699152676#0_0 699152676#0_0 699152676#0_0 699152676#0_1 699152676#0_2 699152676#0_2 699152676#0_2,"[[('714011131_0', '134194079#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_0_0')], [('714011131_0', '1329191868_1', ':cluster_632025881_6712514801_6712514802_6712514803_1_0')], [('714011131_0', '56196502#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_2_0')], [('714011131_1', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_2_1')], [('714011131_1', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_4_0')], [('714011131_1', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_5_0')], [('714011134#0_0', '714011132_0', ':cluster_632025881_6712514801_6712514802_6712514803_6_0')], [('714011134#0_0', '134194079#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_7_0')], [('714011134#0_1', '134194079#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_7_1')], [('714011134#0_2', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_7_2')], [('714011134#0_2', '1329191868_1', ':cluster_632025881_6712514801_6712514802_6712514803_10_0')], [('714011134#0_2', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_11_0')], [('714011134#0_2', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_12_0')], [('441576488#3_0', '688883939#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_13_0')], [('441576488#3_0', '714011132_0', ':cluster_632025881_6712514801_6712514802_6712514803_14_0')], [('441576488#3_1', '714011132_1', ':cluster_632025881_6712514801_6712514802_6712514803_14_1')], [('441576488#3_1', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_14_2')], [('441576488#3_1', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_17_0')], [('441576488#3_2', '1329191868_2', ':cluster_632025881_6712514801_6712514802_6712514803_18_0')], [('441576488#3_2', '56196502#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_19_0')], [('699152676#0_0', '1329191868_0', ':cluster_632025881_6712514801_6712514802_6712514803_20_0')], [('699152676#0_0', '56196502#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_21_0')], [('699152676#0_0', '688883939#0_0', ':cluster_632025881_6712514801_6712514802_6712514803_22_0')], [('699152676#0_1', '688883939#0_1', ':cluster_632025881_6712514801_6712514802_6712514803_22_1')], [('699152676#0_2', '688883939#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_22_2')], [('699152676#0_2', '714011132_2', ':cluster_632025881_6712514801_6712514802_6712514803_25_0')], [('699152676#0_2', '134194079#0_2', ':cluster_632025881_6712514801_6712514802_6712514803_26_0')]]"
